,Unnamed: 0,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
13675,21559,31105,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Pack of 2 T-shirts
13676,21560,28814,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans
13677,21561,43525,Women,Apparel,Bottomwear,Leggings,Cream,Summer,2012.0,Casual,French Connection Women Cream Leggings
13678,21562,2602,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Sports,ADIDAS Women Fiesta Purple T-shirt
13679,21563,27060,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Yelloe Brown New level of utility Handbag
13680,21564,13255,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Palm Tree Kids Boys Check White Shorts
13681,21565,33652,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Lotto Women Cara II W Black Flip Flops
13682,21568,32780,Men,Apparel,Topwear,Tshirts,Grey,Spring,2013.0,Casual,Music Men Printed Grey T-shirt
13683,21569,11502,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Lifestyle Silver Flats
13684,21570,5427,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Ant Kids Boy's Red Cartoon Pop Kidswear
13685,21571,44700,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Wills Lifestyle Women White Top
13686,21572,14070,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Flying Machine Men Printed Black Tshirts
13687,21573,20245,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Wrangler Women Printed Black T-shirt
13688,21574,21397,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men Printed White T-shirt
13689,21576,36320,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Mr.Men Boys Oh Dear Blue T-shirt
13690,21578,17291,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Peter England Elements  Men Trouser
13691,21579,34013,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top
13692,21581,7714,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Fila Men's Wind Black Shoe
13693,21583,16343,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Check Blue Shirt
13694,21584,22176,Women,Footwear,Sandal,Sports Sandals,Grey,Fall,2012.0,Casual,Timberland Women Grey Sandals
13695,21585,2266,Women,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Sports,Nike Green Women T-shirt
13696,21588,42093,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012.0,Casual,ADIDAS Men Black Adi Surge Flip Flops
13697,21590,11166,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Solid Purple Shirt
13698,21592,33236,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Men Grey Check Shirt
13699,21593,36744,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Little Miss Girls Naughty Pink Top
13700,21594,4191,Boys,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Disney Kids Boy's Green Little Friends Kidswear
13701,21595,37696,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012.0,Casual,American Tourister Unisex Blue Backpack
13702,21596,5043,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,Fila Men's Sniper White Green Shoe
13703,21597,14414,Women,Footwear,Shoes,Heels,Silver,Summer,2012.0,Casual,Enroute Women Casual Silver Flats
13704,21598,20621,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Baggit Women Hoor Red Handbag
13705,21599,25161,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Leatherette Black Handbag
13706,21601,11354,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Lee Men Mickey Blue Powell Fit Jeans
13707,21602,41424,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Highlander Men Khaki Trousers
13708,21603,10286,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Clarks Men Hang Tough Leather Black Formal Shoes
13709,21605,14626,Women,Apparel,Topwear,Sweatshirts,Red,Fall,2011.0,Casual,United Colors of Benetton Women Solid Red Sweat Shirts
13710,21606,33838,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012.0,Sports,Puma Women Ikonis Pink Sports Shoes
13711,21607,58509,Women,Apparel,Dress,Dresses,Off White,Fall,2012.0,Casual,Tonga Off-White & Black Animal Print Dress
13712,21608,5271,Unisex,Accessories,Bags,Backpacks,Green,Winter,2015.0,Casual,Wildcraft Unisex Green Holster Bag
13713,21610,34221,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Grey Polo T-shirt
13714,21611,23296,Men,Footwear,Sandal,Sandals,Olive,Fall,2011.0,Casual,Lotto Men Zeus Olive Sandals
13715,21612,2868,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Inkfruit Mens Not Just a Game T-shirt
13716,21613,50764,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Chief Men Brown Sandals
13717,21614,16171,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes
13718,21615,22344,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,John Players Men Printed Red T-Shirt
13719,21616,19905,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015.0,Casual,Wildcraft Unisex Blue Backpack
13720,21617,7526,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike mens As Vapor SS black T-shirt
13721,21618,46601,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Catwalk Women Gold Coloured Heels
13722,21619,13403,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Check Red Shirts
13723,21620,43373,Men,Footwear,Shoes,Sports Shoes,White,Summer,2013.0,Sports,Reebok Men White Spectra Run Sports Shoes
13724,21621,2054,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2010.0,Casual,Lee Men's Stone T-shirt
13725,21623,3186,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Main Draw White Shoe
13726,21625,19139,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Sting  Black Sandals
13727,21626,23050,Women,Apparel,Dress,Dresses,Multi,Fall,2011.0,Casual,Arrow Woman Multi Coloured Floral Dress
13728,21627,17265,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Limoges Polo Tshirt
13729,21629,6632,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Spector White Red Shoe
13730,21631,51470,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Denizen Men Black Jeans
13731,21632,22182,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Dark Brown Casual Shoes
13732,21633,2292,Women,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Nike Women Accuracy Black T-shirt
13733,21634,12717,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men Backboard White Casual Shoes
13734,21635,35909,Women,Accessories,Bags,Handbags,Yellow,Summer,2012.0,Casual,Peperone Women Yellow Sling Bag
13735,21636,26522,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Provogue Men Brown Shoes
13736,21637,31595,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Mark Taylor Men Printed Black T-shirt
13737,21641,4959,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Gini and Jony Boy's King Green White Brown Kidswear
13738,21643,56655,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shoes
13739,21645,10040,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men White Polo Tshirts
13740,21646,24275,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Quiksilver Men Basic White T-shirt
13741,21650,25195,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Lino Perros Women Leatherette Beige Handbag
13742,21653,1625,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Sports,Domyos Men Quick Dry T-shirt
13743,21655,10272,Women,Footwear,Shoes,Heels,Grey,Fall,2012.0,Casual,Clarks Women Soma Silk Graphite Leather Grey Heels
13744,21656,24047,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Locomotive Men Printed Blue T-shirt
13745,21657,4357,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,DC Comics Men's Green Lantern T-shirt
13746,21658,15700,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Casual Pink Flats
13747,21659,53115,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Printed T-shirt
13748,21660,5285,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Classic Polo Men's Purple Yellow Logo T-shirt
13749,21662,6400,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Lotto Men Laos Black Grey Floater
13750,21665,17057,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2013.0,Casual,Gas Men Sahar Casual Shoe
13751,21667,16185,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes
13752,21673,42255,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,John Players Men Brown Trousers
13753,21674,26710,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Jamaica Fun White T-shirt
13754,21675,33494,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Doodle Kids Boy  Brown Shorts
13755,21677,10616,Women,Footwear,Flip Flops,Flip Flops,Gold,Fall,2011.0,Casual,Carlton London Women Glitterati Gold Slippers
13756,21678,37808,Men,Apparel,Topwear,Shirts,Navy Blue,Spring,2012.0,Formal,John Players Men Satin Striped Shirt
13757,21679,24423,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Boat CC Lace Blue Sports Shoes
13758,21681,59877,Women,Apparel,Bottomwear,Stockings,Black,Fall,2012.0,Casual,Femella Women Black Stockings
13759,21683,38840,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Latin Quarters Women Navy Blue & White Printed Dress
13760,21685,45414,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
13761,21686,4733,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Numero Uno Men's Black Strider Shoe
13762,21687,41888,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Flying Machine Men Blue Jeans
13763,21688,21151,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,S.Oliver Men Blue Sweater
13764,21689,15364,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Red Tape Men Casual Brown Sandals
13765,21690,39992,Men,Footwear,Shoes,Casual Shoes,White,Winter,2014.0,Casual,Gas Men Romance White Shoes
13766,21691,51226,Women,Apparel,Topwear,Tops,Green,Summer,2013.0,Casual,Satya Paul Women Green & Purple Top
13767,21692,46291,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Casual,ADIDAS Men Yellow & White F5 TRX FG Sports Shoes
13768,21693,47343,Women,Accessories,Bags,Handbags,Tan,Summer,2012.0,Casual,Baggit Women Brown Handbag
13769,21694,6064,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's VNeck Shiny Print Patch Black T-shirt
13770,21697,9810,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Purple Gingham Shirt
13771,21698,3516,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Women's Hero Within White T-shirt
13772,21701,26374,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Casual,Fila Men Drake White Sports Shoes
13773,21702,13093,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,ADIDAS Men Badge P/O Black Sweaters
13774,21703,7384,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Casual Shoes
13775,21706,47171,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Ganuchi Men Black Sandals
13776,21707,26146,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,John Miller Men Striped Charcoal Trousers
13777,21708,3724,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Lee Women's Green T-shirt
13778,21713,18649,Men,Footwear,Flip Flops,Flip Flops,Grey,Fall,2011.0,Casual,Fila Men Ocassion Grey Slippers
13779,21715,10424,Women,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,United Colors of Benetton Women Red Polo T-shirt
13780,21716,24611,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Solognac Men Brown T-shirt
13781,21717,32774,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,DC Comics Men Green Lantern Black T-shirt
13782,21719,37206,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Washed Blue Jeans
13783,21720,14084,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Flying Machine Men Solid Blue Sweaters
13784,21721,53743,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Women Black Track Pant
13785,21725,4501,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Arcade Midway Black Shoe
13786,21726,2857,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Mr.Busy Grey T-shirt
13787,21727,28641,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Baller Beats Black T-shirt
13788,21728,3985,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mr.Men Men's Strong Blue T-shirt
13789,21730,7519,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's As Icon Black T-shirt
13790,21731,27609,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers Men Black Trousers
13791,21732,9483,Unisex,Accessories,Bags,Backpacks,Red,Fall,2011.0,Casual,Puma Unisex Ferrari Replica Red Backpacks
13792,21734,8551,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Basics Men Brown T-shirt
13793,21735,16972,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Cooper Black Sandal
13794,21741,14619,Women,Apparel,Bottomwear,Stockings,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Stockings
13795,21744,39733,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Arrow Woman Pink & Green Check Shirt
13796,21745,41629,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Black Trousers
13797,21747,4992,Women,Apparel,Dress,Dresses,Yellow,Summer,2011.0,Casual,Gini and Jony Girl's Sara White Yellow Polka Dot Kidswear
13798,21748,5840,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Puma Men's Motorsport Better Red T-shirt
13799,21749,33209,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Sepia Women Printed White Dress
13800,21750,11965,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Ganuchi Men Grey Sandals
13801,21753,43942,Women,Footwear,Shoes,Heels,Cream,Winter,2012.0,Casual,Catwalk Women Cream Heels
13802,21754,28473,Women,Apparel,Topwear,Tops,Turquoise Blue,Summer,2012.0,Casual,Urban Yoga Women Printed Turquoise Blue Top
13803,21756,42890,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,French Connection Women Black Sling Bag
13804,21757,22149,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lee Cooper Men Black Casual Sandals
13805,21758,2259,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,ADIDAS Mens Graffiti Crew Neck Blue T-shirt
13806,21760,19334,Men,Apparel,Topwear,Jackets,Maroon,Fall,2011.0,Casual,United Colors of Benetton Men Check Maroon Jacket
13807,21761,22975,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,FILA Women Black Breath Sports Shoe
13808,21762,8763,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Puma Women's Jersey Grey Track Pant
13809,21765,38285,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Kids Ville Girls Pink Printed Top
13810,21767,5418,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Ant Kids Girl's Pink Free Bird Kidswear
13811,21768,1884,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Winter,2010.0,Casual,FIFA Mens 1905 Heritage Collection Track Pants
13812,21769,53788,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue T-shirt
13813,21773,34448,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals
13814,21774,27863,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Scullers For Her Printed Purple Shirt
13815,21775,19750,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Levi's Men Solid Black Tshirt
13816,21777,8307,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Skechers Men's Sports Black Mustard Shoe
13817,21779,8909,Unisex,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,Puma Unisex Benecio Leather Drip Indigo Blue Casual Shoes
13818,21780,13864,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirts
13819,21781,47388,Women,Accessories,Bags,Mobile Pouch,Silver,Fall,2012.0,Casual,Baggit Women Silver Micky Santa Mobile Pouch
13820,21785,7941,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Puma Men's Graphic Optic Grey T-shirt
13821,21787,6893,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Forever New Women Straps Black Dress
13822,21788,20874,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Air Max+ 2011 Grey  Sports Shoes
13823,21792,40991,Girls,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Gini and Jony Girls Milan Yellow Top
13824,21794,39959,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,GAS Men Brown Deeply Sandals
13825,21797,41843,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Skechers Women Blue & Green Sports Shoes
13826,21798,33699,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2012.0,Formal,Cobblerz Men Brown Formal Shoes
13827,21800,37239,Women,Footwear,Shoes,Flats,Pink,Summer,2012.0,Casual,United Colors of Benetton Women Pink Sandals
13828,21801,58394,Men,Apparel,Topwear,Shirts,Charcoal,Summer,2012.0,Casual,Locomotive Men Charcoal Shirt
13829,21802,1870,Men,Apparel,Topwear,Tshirts,Black,Winter,2010.0,Casual,FIFA Mens 1990 World Cup Black T-shirt
13830,21804,15169,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Arrow Sports Men Stripes Grey T-Shirt
13831,21805,45619,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2013.0,Casual,Arrow Men Red Shoes
13832,21806,26945,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Jealous 21 Women Printed Blue T-shirt
13833,21808,30820,Women,Apparel,Bottomwear,Leggings,Cream,Summer,2012.0,Ethnic,Fabindia Women Cream Leggings
13834,21809,6269,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Women's Caroline White T-shirt
13835,21810,27897,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Scullers For Her Women Magenta Top
13836,21811,26179,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Rocia Women Golden Heels
13837,21813,9221,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Puma Women Coral Black Casual Slippers
13838,21814,48106,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Women White T-shirt
13839,21816,7189,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Rinse Wash Blue Jegging
13840,21817,12942,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Striped Shirt
13841,21818,13890,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Scullers Women Solid Purple Tops
13842,21819,3529,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Men's Ear Plugs Navy Blue T-shirt
13843,21820,19596,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Women Printed White T-shirt
13844,21821,6867,Women,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Forever New Women Light Brown & Grey Striped Shirt
13845,21824,9013,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Decathlon Men's Arpenaz Brown Shoe
13846,21825,40159,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top
13847,21827,10629,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Carlton London Men Casual Black Casual Shoes
13848,21828,39191,Women,Footwear,Shoes,Heels,Red,Winter,2015.0,Casual,Catwalk Women Red Flats
13849,21829,32579,Women,Apparel,Topwear,Tops,Turquoise Blue,Summer,2012.0,Casual,ONLY Women Turquoise Chiffon Top
13850,21830,21952,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag
13851,21831,14289,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Stripes Grey Tshirts
13852,21834,3971,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Jealous 21 Women Purple Basic Top
13853,21838,9477,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men White & Black Check Shirt
13854,21840,16986,Women,Footwear,Shoes,Flats,Black,Fall,2011.0,Casual,Puma Women Miami Black Flip Flops
13855,21843,38427,Women,Accessories,Bags,Clutches,Black,Fall,2012.0,Casual,Baggit Women Black Clutch
13856,21844,24078,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,productDisplayName
13857,21845,4368,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Free Authority Men's Hip Skull Cool Charcoal T-shirt
13858,21847,59410,Women,Apparel,Topwear,Tshirts,White,Fall,2012.0,Casual,Tokyo Talkies Women Multi Coloured T-shirt
13859,21848,4966,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Gini and Jony Boy's Kalkin White Brown Infant Kidswear
13860,21849,25398,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Leatherite Brown Handbag
13861,21850,38615,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Printed Mamba Black T-shirt
13862,21852,11991,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Stripes Grey Tshirts
13863,21853,10843,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Grey T-shirt
13864,21854,53318,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Locomotive Men Red T-shirt
13865,21856,54901,Men,Apparel,Topwear,Tshirts,Olive,Summer,2012.0,Casual,Do u speak green Men Olive T-shirt
13866,21857,42864,Women,Accessories,Bags,Clutches,Purple,Summer,2012.0,Casual,French Connection Women Purple Clutch
